date,0
2022-11-22 00:00:00,14174.379854999996
2022-11-22 00:01:00,14169.572920500013
2022-11-22 00:02:00,14171.704425999997
2022-11-22 00:03:00,14201.558185499987
2022-11-22 00:04:00,14195.258765500004
2022-11-22 00:05:00,14167.657195500005
2022-11-22 00:06:00,14186.171331499998
2022-11-22 00:07:00,14193.239533500002
2022-11-22 00:08:00,14174.027548500002
2022-11-22 00:09:00,14154.018568500012
2022-11-22 00:10:00,14183.934005000006
2022-11-22 00:11:00,14170.922427499989
2022-11-22 00:12:00,14153.226513000003
2022-11-22 00:13:00,14138.525759999993
2022-11-22 00:14:00,14151.871888499989
2022-11-22 00:15:00,14152.503921999996
2022-11-22 00:16:00,14151.353507999982
2022-11-22 00:17:00,14136.709759499996
2022-11-22 00:18:00,14129.618551000007
2022-11-22 00:19:00,14091.46144749998
2022-11-22 00:20:00,14102.779310499996
2022-11-22 00:21:00,14109.554568999989
2022-11-22 00:22:00,14101.503629
2022-11-22 00:23:00,14104.643015000003
2022-11-22 00:24:00,14092.8061485
2022-11-22 00:25:00,14071.635140000008
2022-11-22 00:26:00,14055.906659500008
2022-11-22 00:27:00,14037.404582999998
2022-11-22 00:28:00,14079.524367
2022-11-22 00:29:00,14019.694473000005
2022-11-22 00:30:00,14015.992696
2022-11-22 00:31:00,14061.860359
2022-11-22 00:32:00,14031.048514499993
2022-11-22 00:33:00,14033.577494000003
2022-11-22 00:34:00,14026.638297499987
2022-11-22 00:35:00,13975.463297499995
2022-11-22 00:36:00,13993.840996499994
2022-11-22 00:37:00,14001.010213500009
2022-11-22 00:38:00,14010.171651000017
2022-11-22 00:39:00,14031.2230435
2022-11-22 00:40:00,14022.447643499989
2022-11-22 00:41:00,13989.351569500017
2022-11-22 00:42:00,13993.394483499997
2022-11-22 00:43:00,13957.622313000005
2022-11-22 00:44:00,13936.500076499997
2022-11-22 00:45:00,13974.896055999996
2022-11-22 00:46:00,13930.574767999991
2022-11-22 00:47:00,13929.391112500009
2022-11-22 00:48:00,13935.875074000001
2022-11-22 00:49:00,13924.522857000002
2022-11-22 00:50:00,13904.83485549999
2022-11-22 00:51:00,13866.725010999995
2022-11-22 00:52:00,13929.964940000002
2022-11-22 00:53:00,13886.118244499998
2022-11-22 00:54:00,13839.5822805
2022-11-22 00:55:00,13856.686300500005
2022-11-22 00:56:00,13826.255821000008
2022-11-22 00:57:00,13833.891932000019
2022-11-22 00:58:00,13795.724015000016
2022-11-22 00:59:00,13769.910543999997
2022-11-22 01:00:00,13763.325745499998
2022-11-22 01:01:00,13757.228177499997
2022-11-22 01:02:00,13745.4975325
2022-11-22 01:03:00,13719.102758000008
2022-11-22 01:04:00,13714.41579550001
2022-11-22 01:05:00,13719.590967500006
2022-11-22 01:06:00,13737.477697999997
2022-11-22 01:07:00,13697.239285000009
2022-11-22 01:08:00,13704.231525500009
2022-11-22 01:09:00,13691.816381500008
2022-11-22 01:10:00,13667.07981050001
2022-11-22 01:11:00,13652.804032500002
2022-11-22 01:12:00,13631.039794500008
2022-11-22 01:13:00,13642.539706999989
2022-11-22 01:14:00,13645.55079949999
2022-11-22 01:15:00,13636.010622499994
2022-11-22 01:16:00,13627.208655999992
2022-11-22 01:17:00,13608.201905000005
2022-11-22 01:18:00,13605.706745500005
2022-11-22 01:19:00,13586.580423
2022-11-22 01:20:00,13583.089887500004
2022-11-22 01:21:00,13595.100660000011
2022-11-22 01:22:00,13587.904743000008
2022-11-22 01:23:00,13584.543123999994
2022-11-22 01:24:00,13577.240451500007
2022-11-22 01:25:00,13552.399928500003
2022-11-22 01:26:00,13539.481756499992
2022-11-22 01:27:00,13543.06000150001
2022-11-22 01:28:00,13569.198633999995
2022-11-22 01:29:00,13586.595953500007
2022-11-22 01:30:00,13570.666911499997
2022-11-22 01:31:00,13553.434375500008
2022-11-22 01:32:00,13556.754297999998
2022-11-22 01:33:00,13532.863226999998
2022-11-22 01:34:00,13577.045853000003
2022-11-22 01:35:00,13578.207436500014
2022-11-22 01:36:00,13570.72854399999
2022-11-22 01:37:00,13592.937514999996
2022-11-22 01:38:00,13554.350763999993
2022-11-22 01:39:00,13564.031116000006
2022-11-22 01:40:00,13597.708182
2022-11-22 01:41:00,13584.5660415
2022-11-22 01:42:00,13584.118060000004
2022-11-22 01:43:00,13618.148945500001
2022-11-22 01:44:00,13645.97515150001
2022-11-22 01:45:00,13588.37279400001
2022-11-22 01:46:00,13624.22680000001
2022-11-22 01:47:00,13601.466874499993
2022-11-22 01:48:00,13544.463976500008
2022-11-22 01:49:00,13583.453052000012
2022-11-22 01:50:00,13578.765288500004
2022-11-22 01:51:00,13545.362520499986
2022-11-22 01:52:00,13532.632627999992
2022-11-22 01:53:00,13557.660673999988
2022-11-22 01:54:00,13593.978548000014
2022-11-22 01:55:00,13628.545347000001
2022-11-22 01:56:00,13660.874864000009
2022-11-22 01:57:00,13664.73399300001
2022-11-22 01:58:00,13696.06808950001
2022-11-22 01:59:00,13733.156169500007
2022-11-22 02:00:00,13737.421895000007
2022-11-22 02:01:00,13753.622031000012
2022-11-22 02:02:00,13797.673738000003
2022-11-22 02:03:00,13778.369370999995
2022-11-22 02:04:00,13806.022961500003
2022-11-22 02:05:00,13799.609621500013
2022-11-22 02:06:00,13787.947105999996
2022-11-22 02:07:00,13783.752714000011
2022-11-22 02:08:00,13771.1815975
2022-11-22 02:09:00,13738.008583000004
2022-11-22 02:10:00,13712.898567999999
2022-11-22 02:11:00,13726.562826999996
2022-11-22 02:12:00,13698.805551500014
2022-11-22 02:13:00,13703.1321085
2022-11-22 02:14:00,13711.452585000012
2022-11-22 02:15:00,13709.379241
2022-11-22 02:16:00,13720.928771000012
2022-11-22 02:17:00,13737.427769000013
2022-11-22 02:18:00,13748.440806999994
2022-11-22 02:19:00,13710.999975500008
2022-11-22 02:20:00,13706.115655499998
2022-11-22 02:21:00,13693.2261415
2022-11-22 02:22:00,13709.096399
2022-11-22 02:23:00,13712.358916499998
2022-11-22 02:24:00,13718.464983999997
2022-11-22 02:25:00,13752.202125000003
2022-11-22 02:26:00,13732.844536
2022-11-22 02:27:00,13770.498166499998
2022-11-22 02:28:00,13781.530873499998
2022-11-22 02:29:00,13812.751316999995
2022-11-22 02:30:00,13835.099973499993
2022-11-22 02:31:00,13819.75081099999
2022-11-22 02:32:00,13822.347163499999
2022-11-22 02:33:00,13834.781219999999
2022-11-22 02:34:00,13817.410867499995
2022-11-22 02:35:00,13845.75549849999
2022-11-22 02:36:00,13859.43577750001
2022-11-22 02:37:00,13852.44322549999
2022-11-22 02:38:00,13883.858178500015
2022-11-22 02:39:00,13917.280749000003
2022-11-22 02:40:00,13851.14858700001
2022-11-22 02:41:00,13874.643563500007
2022-11-22 02:42:00,13887.663062
2022-11-22 02:43:00,13899.0128315
2022-11-22 02:44:00,13901.337021999996
2022-11-22 02:45:00,13904.359951500004
2022-11-22 02:46:00,13875.958671999988
2022-11-22 02:47:00,13921.316098000003
2022-11-22 02:48:00,13882.560602999998
2022-11-22 02:49:00,13879.207439000002
2022-11-22 02:50:00,13892.288659000014
2022-11-22 02:51:00,13899.703649500003
2022-11-22 02:52:00,13906.646316999997
2022-11-22 02:53:00,13874.715609
2022-11-22 02:54:00,13832.85850850001
2022-11-22 02:55:00,13847.738418499997
2022-11-22 02:56:00,13842.396861
2022-11-22 02:57:00,13831.407630499996
2022-11-22 02:58:00,13800.969497000007
2022-11-22 02:59:00,13789.008341999994
2022-11-22 03:00:00,13775.081800000002
2022-11-22 03:01:00,13760.350742500008
2022-11-22 03:02:00,13779.210954999999
2022-11-22 03:03:00,13773.030661500003
2022-11-22 03:04:00,13741.252810999998
2022-11-22 03:05:00,13724.576703000004
